QA_ITEM_DSCREP_ID,QA_INSP_ITEM_ID,VEH_SER_NO,LOC,FOUND_INSP_TEAM,RESP_INSP_OPRUNT,RESP_INSP_TEAM,INSP_ITEM,CHKLST_VER_NO,INSP_DSCREP,INSP_ID,INSP_DSCREP_DESC,INSP_DSCREP_VALUE,SHIFT_CD,RPAR_ID,RPAR_TS,APPR_ID,APPR_TS,REWRK_MNS,DSCREP_DCAPA_VALUE,DCAPA_OVRD_INDC,PROD_AUD_SCORE,RTG_CLIP_INDC,INSP_COMT_ID1,INSP_COMT_ID2,INSP_COMT_ID3,TS_LOAD,TS_LAST_UPDT,INSP_COMT,REWRK_NOTES
27170595,24634525,HW4128,017,557,NULL,NULL,5109,4,021,stewrig   ,IMPROPERLY SEALED   ,0,2,NULL,NULL,CBALLEW   ,2016-06-01 17:57:13.367,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 17:51:03.157,2016-06-01 17:57:13.270,seal terminals lh firewall,NULL
27170597,24634527,JB6827,017,647,NULL,NULL,4407,3,012,dcalver   ,INTERFERENCE        ,0,2,NULL,NULL,Edcarpe   ,2016-06-01 18:14:51.783,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 17:51:18.387,2016-06-01 18:14:51.687,lines rub lh sus cm edge,NULL
27170062,24634043,JB7184,017,551,NULL,NULL,5519,4,016,brsulli   ,FIT                 ,0,2,NULL,NULL,chavore   ,2016-06-01 17:38:58.587,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 16:05:14.083,2016-06-01 17:38:58.493,seal not seated at r/sde headlight,NULL
27170064,24634045,HX7148,017,557,NULL,NULL,4307,4,048,stewrig   ,WRONG COLOR         ,0,2,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 16:05:20.223,2016-06-01 16:05:20.223,should be silver,NULL
27170065,24634046,JB7998,017,669,NULL,NULL,1815,5,009,bwisejr   ,IMPROPERLY ROUTED   ,0,2,NULL,NULL,robmoor   ,2016-06-02 02:31:16.283,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 16:05:21.297,2016-06-02 02:31:16.187,Fuel lines rub L/S rear trans,NULL
27170066,24634047,HG6449,017,553,NULL,NULL,5119,4,007,schenry   ,NOT OR WRG SECURED  ,0,2,NULL,NULL,jerhunt   ,2016-06-01 16:17:38.850,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 16:05:22.170,2016-06-01 16:17:38.757,pos jump cabl not securd to rail,NULL
27170067,24634048,HZ3845,017,245,NULL,NULL,9999,0,999,bastato   ,CLEAR DISCREP       ,0,2,NULL,NULL,bastato   ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 16:05:35.387,2016-06-01 16:05:35.387,NULL,NULL
27170068,24634049,JB7184,017,551,NULL,NULL,5214,4,016,brsulli   ,FIT                 ,0,2,NULL,NULL,chavore   ,2016-06-01 17:38:57.910,NULL,0,NULL,NULL,NULL,NULL,NULL,U0019,2016-06-01 16:05:38.013,2016-06-01 17:38:57.797,rubber seal on l/h and r/h tripod legs are exposed,NULL
27170069,24634050,HZ3929,017,549,NULL,NULL,4923,4,012,wgassjr   ,INTERFERENCE        ,0,2,NULL,NULL,jerhunt   ,2016-06-01 17:54:07.307,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 16:05:39.740,2016-06-01 17:54:07.213,oil hoses rub lh 3cm,NULL
27170070,24634051,HX7148,017,557,NULL,NULL,5113,4,002,stewrig   ,INCOMPLETE          ,0,2,NULL,NULL,CBALLEW   ,2016-06-01 16:20:41.063,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 16:05:40.897,2016-06-01 16:20:40.960,unused hrn frt rh rail,NULL
27170072,24634053,HG6449,017,553,NULL,NULL,5113,4,007,schenry   ,NOT OR WRG SECURED  ,0,2,NULL,NULL,jerhunt   ,2016-06-01 16:17:38.183,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 16:05:53.233,2016-06-01 16:17:38.087,fuel filtr harnesses not securd,NULL
27170073,24634054,JB7998,017,669,200,203,8623,6,011,bwisejr   ,WRG ADJUSTMENT      ,0,2,NULL,NULL,tmcilwa   ,2016-06-01 20:11:56.843,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 16:05:58.317,2016-06-01 20:11:56.663,LH and RH door strikers not adjusted properly,NULL
27170075,24634056,HX7148,017,557,NULL,NULL,5109,4,002,stewrig   ,INCOMPLETE          ,0,2,NULL,NULL,CBALLEW   ,2016-06-01 16:20:40.317,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 16:05:59.367,2016-06-01 16:20:40.217,unused hrn rear lh deck,NULL
27170076,24634057,JB7184,017,551,NULL,NULL,4407,4,002,brsulli   ,INCOMPLETE          ,0,2,NULL,NULL,jmcclos   ,2016-06-01 17:41:21.753,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 16:06:05.837,2016-06-01 17:41:21.657,two black lines over engine,NULL
27170077,24634058,HW1715,017,555,NULL,NULL,4852,4,008,CVoyles   ,IMPROPERLY CLAMPED  ,0,2,NULL,NULL,Jeryawn   ,2016-06-01 16:09:59.210,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 16:06:08.673,2016-06-01 16:09:59.117,not prop sec under rt/h rail at trans,NULL
27170078,24634059,HX6727,017,449,NULL,NULL,9999,0,999,jacrawf   ,CLEAR DISCREP       ,0,2,NULL,NULL,jacrawf   ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 16:06:09.227,2016-06-01 16:06:09.227,NULL,NULL
27170079,24634060,JB7998,017,669,NULL,NULL,0549,5,003,bwisejr   ,WRONG               ,0,2,NULL,NULL,CJENKIN   ,2016-06-02 04:52:23.897,NULL,0,NULL,NULL,NULL,NULL,NULL,U0018,2016-06-01 16:06:14.107,2016-06-02 04:52:23.797,ABS SYSTEM NOT FOUND,NULL
27170081,24634062,HX7148,017,557,NULL,NULL,4711,4,001,stewrig   ,MISSING             ,0,2,NULL,NULL,CBALLEW   ,2016-06-01 16:20:39.633,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 16:06:15.727,2016-06-01 16:20:39.537,fuel tank decal,NULL
27170082,24634063,HZ3929,017,549,NULL,NULL,5601,4,001,wgassjr   ,MISSING             ,0,2,NULL,NULL,RISENHO   ,2016-06-02 04:03:34.677,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 16:06:16.727,2016-06-02 04:03:34.583,hose missing, not on shortage,NULL
27170083,24634065,JB2289,017,669,NULL,NULL,1812,5,008,UBoltDC   ,IMPROPERLY CLAMPED  ,0,2,NULL,NULL,dclarks   ,2016-06-01 18:02:31.090,NULL,0,NULL,NULL,NULL,00008,NULL,U0005,2016-06-01 16:16:15.913,2016-06-01 18:02:30.993,REAR U-Bolt Machine Confirmation not Received,NULL
27170086,24634067,JB7184,017,551,NULL,NULL,5015,4,008,brsulli   ,IMPROPERLY CLAMPED  ,0,2,NULL,NULL,chavore   ,2016-06-01 17:38:56.557,NULL,0,NULL,NULL,NULL,NULL,NULL,U0013,2016-06-01 16:06:26.447,2016-06-01 17:38:56.460,sec wiring at fuel water seperator on l/frt rail,NULL
27170087,24634068,JB7998,017,669,NULL,NULL,1959,5,998,bwisejr   ,NOTE                ,0,2,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,U0018,2016-06-01 16:06:29.340,2016-06-01 16:06:29.340,R/D HILLSIDE ASSIST AND OVER RIDE,NULL
27170089,24634041,HW1715,017,555,NULL,NULL,5113,4,002,CVoyles   ,INCOMPLETE          ,0,2,NULL,NULL,mbrown0   ,2016-06-01 20:10:58.203,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 16:06:42.937,2016-06-01 20:10:58.067,rail to rail inc at rt/h cm1,NULL
27170090,24634056,HX7148,017,557,NULL,NULL,5109,4,016,stewrig   ,FIT                 ,0,2,NULL,NULL,CBALLEW   ,2016-06-01 16:20:42.527,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 16:06:43.033,2016-06-01 16:20:42.423,fusebox grommet frt lh firewall,NULL
27170092,24634068,JB7998,017,669,NULL,NULL,1959,5,998,bwisejr   ,NOTE                ,0,2,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,U0002,2016-06-01 16:06:50.607,2016-06-01 16:06:50.607,R/D WABCO TEST,NULL
27170093,24634071,HG6449,017,553,NULL,NULL,4601,4,001,schenry   ,MISSING             ,0,2,NULL,NULL,ehilljr   ,2016-06-01 20:26:24.110,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 16:06:54.010,2016-06-01 20:26:24.013,bolt missin centr of kick panel undr rt door,NULL
27170094,24634072,HZ3929,017,549,NULL,NULL,5029,4,007,wgassjr   ,NOT OR WRG SECURED  ,0,2,NULL,NULL,jerhunt   ,2016-06-01 17:53:28.277,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 16:06:54.750,2016-06-01 17:53:28.183,def pump harness n/sec,NULL
27170095,24634026,JB7184,017,551,NULL,NULL,5122,4,021,brsulli   ,IMPROPERLY SEALED   ,0,2,NULL,NULL,chavore   ,2016-06-01 17:38:59.260,NULL,0,NULL,NULL,NULL,NULL,NULL,U0005,2016-06-01 16:06:57.973,2016-06-01 17:38:59.163,SEALANT MISSING ON ERAIL,NULL
27170449,24634396,JB5297,017,700,500,NULL,9113,4,009,TKNIGHT   ,IMPROPERLY ROUTED   ,5,2,NULL,NULL,WSTEAKL   ,2016-06-01 18:45:54.007,NULL,3,Y,NULL,N,NULL,NULL,NULL,2016-06-01 17:31:32.283,2016-06-01 18:45:53.913,ROUTE ENG HEATER CORD IN LH RAIL @ TRANS,NULL
27170599,24634529,HY9222,017,547,NULL,NULL,5113,4,002,DUTATE    ,INCOMPLETE          ,0,2,NULL,NULL,jawatts   ,2016-06-02 03:58:01.757,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 17:51:25.870,2016-06-02 03:58:01.660,not sec and inc atoi,NULL
27170601,24634531,HY9222,017,547,NULL,NULL,4813,4,002,DUTATE    ,INCOMPLETE          ,0,2,NULL,NULL,joholco   ,2016-06-02 03:59:15.493,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 17:51:52.200,2016-06-02 03:59:15.397,clamps loose at 1 xmem,NULL
27170602,24634532,JB8097,017,549,NULL,NULL,4433,4,012,wgassjr   ,INTERFERENCE        ,0,2,NULL,NULL,austinj   ,2016-06-01 18:16:22.647,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 17:51:58.397,2016-06-01 18:16:22.553,hose rub lh rear eng mount,NULL
27170603,24634533,HW4128,017,557,NULL,NULL,4407,4,012,stewrig   ,INTERFERENCE        ,0,2,NULL,NULL,CBALLEW   ,2016-06-01 17:57:12.007,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 17:52:00.110,2016-06-01 17:57:11.910,ft vlv lns rub lh frt cab mnt,NULL
27170099,24634076,HZ3929,017,549,NULL,NULL,4405,4,002,wgassjr   ,INCOMPLETE          ,0,2,NULL,NULL,austinj   ,2016-06-01 16:24:52.347,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 16:07:18.007,2016-06-01 16:24:52.253,loom gov airline to fiting,NULL
27170100,24634022,JB7184,017,551,NULL,NULL,5105,4,008,brsulli   ,IMPROPERLY CLAMPED  ,0,2,NULL,NULL,jmcclos   ,2016-06-01 17:41:22.417,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 16:07:26.973,2016-06-01 17:41:22.320,pos/neg aux cables under cab deck,NULL
27170101,24634077,JB8276,017,555,200,NULL,5519,4,007,terrywi   ,NOT OR WRG SECURED  ,0,2,NULL,NULL,chavore   ,2016-06-01 17:07:21.660,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 16:07:27.020,2016-06-01 17:07:21.567,left side mud flap under hood top bolt loose,NULL
27170106,24634082,HX7148,017,557,NULL,NULL,4407,4,012,stewrig   ,INTERFERENCE        ,0,2,NULL,NULL,CBALLEW   ,2016-06-01 16:20:41.780,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 16:07:42.897,2016-06-01 16:20:41.667,ft vlv lns rub lh frt cab mnt,NULL
27170107,24634083,HW1715,017,555,NULL,NULL,4521,4,009,CVoyles   ,IMPROPERLY ROUTED   ,0,2,NULL,NULL,mbrown0   ,2016-06-01 20:10:59.890,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 16:07:47.097,2016-06-01 20:10:59.790,hses rtd under rt/h inter axle track rod bolts,NULL
27170108,24634084,HZ3929,017,549,NULL,NULL,5009,4,007,wgassjr   ,NOT OR WRG SECURED  ,0,2,NULL,NULL,jerhunt   ,2016-06-01 17:53:27.610,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 16:07:50.067,2016-06-01 17:53:27.513,fuel water separator harnesses n/sec,NULL
27170110,24634026,JB7184,017,551,NULL,NULL,5122,4,008,brsulli   ,IMPROPERLY CLAMPED  ,0,2,NULL,NULL,chavore   ,2016-06-01 17:38:55.870,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 16:08:03.840,2016-06-01 17:38:55.773,small grd at rear of batt box,NULL
27170111,24634086,JB7807,017,249,NULL,NULL,5109,6,007,jforney   ,NOT OR WRG SECURED  ,0,2,NULL,NULL,maycock   ,2016-06-01 16:55:11.837,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 16:08:14.207,2016-06-01 16:55:11.740,wiring n/s lh windshield,NULL
27170112,24634087,HY3288,017,669,NULL,NULL,2066,5,023,pgates    ,NOT FUNCTIONING     ,0,2,NULL,NULL,brigrif   ,2016-06-01 18:59:03.317,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 16:08:16.013,2016-06-01 18:59:03.223,prk brk not set lt and buzzer stay on with doors open,NULL
27170115,24634089,JB7184,017,551,NULL,NULL,4403,4,002,brsulli   ,INCOMPLETE          ,0,2,NULL,NULL,jmcclos   ,2016-06-01 17:20:37.640,NULL,0,NULL,NULL,NULL,NULL,NULL,U0019,2016-06-01 16:08:32.527,2016-06-01 17:20:37.543,no plug in fitting below drier,NULL
27170117,24634091,HW1715,017,555,NULL,NULL,4407,4,002,CVoyles   ,INCOMPLETE          ,0,2,NULL,NULL,mbrown0   ,2016-06-01 20:10:57.373,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 16:08:35.180,2016-06-01 20:10:57.267,grey air ln inc at rt/h rear of air tnk,NULL
27170118,24634092,HY3288,017,669,NULL,NULL,1852,5,023,pgates    ,NOT FUNCTIONING     ,0,2,NULL,NULL,jubryan   ,2016-06-01 19:03:42.853,NULL,0,NULL,NULL,NULL,NULL,NULL,U0000,2016-06-01 16:08:37.320,2016-06-01 19:03:42.757,A/C NOT CHARGED.......,NULL
27170121,24634095,JB7807,017,249,NULL,NULL,4607,6,007,jforney   ,NOT OR WRG SECURED  ,0,2,NULL,NULL,maycock   ,2016-06-01 16:55:11.157,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 16:09:30.367,2016-06-01 16:55:11.063,cab vent n/s BOC LH SIDE,NULL
27170122,24634096,HY3288,017,669,NULL,NULL,1803,5,007,pgates    ,NOT OR WRG SECURED  ,0,2,NULL,NULL,JUBRYAN   ,2016-06-01 20:18:17.707,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 16:09:31.787,2016-06-01 20:18:17.587,pwr steering lines n/s l/s frnt,NULL
27170129,24634103,HY3288,017,669,NULL,NULL,8055,5,014,pgates    ,CROOKED             ,0,2,NULL,NULL,JUBRYAN   ,2016-06-01 19:02:57.810,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 16:10:01.773,2016-06-01 19:02:57.717,#2 midship not centered,NULL
27170450,24634397,JB7673,017,549,NULL,NULL,5105,4,007,wgassjr   ,NOT OR WRG SECURED  ,0,2,NULL,NULL,austinj   ,2016-06-01 17:53:00.297,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 17:31:48.140,2016-06-01 17:53:00.173,rail to rail cable n./sec,NULL
27170605,24634535,JB6827,017,647,NULL,NULL,4521,3,007,dcalver   ,NOT OR WRG SECURED  ,0,2,NULL,NULL,Edcarpe   ,2016-06-01 18:14:48.317,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 17:52:02.057,2016-06-01 18:14:48.223,hoses and air lines n/secured and rub bolts at rh susp cm,NULL
27170607,24634537,GY8610,017,669,NULL,NULL,1822,5,002,dwilcox   ,INCOMPLETE          ,0,2,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 17:52:14.690,2016-06-01 17:52:14.687,not built up,NULL
27170609,24634533,HW4128,017,557,NULL,NULL,4407,4,008,stewrig   ,IMPROPERLY CLAMPED  ,0,2,NULL,NULL,CBALLEW   ,2016-06-01 17:57:11.313,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 17:52:25.920,2016-06-01 17:57:11.010,lns at tp vlv in lh rail,NULL
27170131,24634105,HW1715,017,555,NULL,NULL,4930,4,007,CVoyles   ,NOT OR WRG SECURED  ,0,2,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 16:10:42.477,2016-06-01 16:10:42.477,trans cooler hses not sec at l/hg lower rad,NULL
27170132,24634106,JB7807,017,249,NULL,NULL,4637,6,001,jforney   ,MISSING             ,0,2,NULL,NULL,maycock   ,2016-06-01 16:55:10.480,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 16:10:55.310,2016-06-01 16:55:10.387,rh window crank miss.,NULL
27170133,24634107,HY3288,017,669,NULL,NULL,1859,5,023,pgates    ,NOT FUNCTIONING     ,0,2,NULL,NULL,brigrif   ,2016-06-01 18:59:02.650,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 16:10:58.660,2016-06-01 18:59:02.557,r/s turn n/f on frnt,NULL
27170134,24634108,HY3288,017,669,NULL,NULL,1730,5,023,pgates    ,NOT FUNCTIONING     ,0,2,NULL,NULL,brigrif   ,2016-06-01 19:14:43.340,NULL,0,NULL,NULL,NULL,NULL,NULL,U0007,2016-06-01 16:11:15.513,2016-06-01 19:14:43.243,BACK-UP ALARM N/F.....,NULL
27170135,24634109,JB7807,017,249,NULL,NULL,4729,6,007,jforney   ,NOT OR WRG SECURED  ,0,2,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 16:11:31.513,2016-06-01 16:14:33.797,bolt n/s on visor brkt/ torn around visor brkt.,NULL
27170137,24634111,HY3288,017,669,NULL,NULL,1884,5,023,pgates    ,NOT FUNCTIONING     ,0,2,NULL,NULL,JEAUSTI   ,2016-06-02 04:19:40.553,NULL,0,NULL,NULL,NULL,NULL,NULL,U0000,2016-06-01 16:11:38.797,2016-06-02 04:19:40.460,10 min.,ck.& release in garage,NULL
27170138,24634112,HY3288,017,669,NULL,NULL,1782,5,023,pgates    ,NOT FUNCTIONING     ,0,2,NULL,NULL,brigrif   ,2016-06-01 18:59:01.973,NULL,0,NULL,NULL,NULL,NULL,NULL,U0004,2016-06-01 16:11:58.273,2016-06-01 18:59:01.877,AUTO-NEUTRAL N/F,NULL
27170139,24634113,HY3288,017,669,NULL,NULL,0549,5,002,pgates    ,INCOMPLETE          ,0,2,NULL,NULL,JEAUSTI   ,2016-06-02 04:19:39.890,NULL,0,NULL,NULL,NULL,NULL,NULL,U0025,2016-06-01 16:12:15.097,2016-06-02 04:19:39.797,WABCO TEST FAILED,NULL
27170140,24634114,HW1715,017,669,NULL,NULL,1811,5,008,UBoltDC   ,IMPROPERLY CLAMPED  ,0,2,NULL,NULL,ahaasjr   ,2016-06-02 04:18:43.410,NULL,0,NULL,NULL,NULL,00009,NULL,U0003,2016-06-01 16:22:28.930,2016-06-02 04:18:43.313,FRONT U-Bolt Machine Confirmation not Received,NULL
27170141,24634115,HY3288,017,669,NULL,NULL,1959,5,998,pgates    ,NOTE                ,0,2,NULL,NULL,kejacks   ,2016-06-02 05:10:36.683,NULL,0,NULL,NULL,NULL,NULL,NULL,U0004,2016-06-01 16:12:36.340,2016-06-02 05:10:36.587,R/D AUTONEUTRAL,NULL
27170142,24634115,HY3288,017,669,NULL,NULL,1959,5,998,pgates    ,NOTE                ,0,2,NULL,NULL,kejacks   ,2016-06-02 05:10:35.997,NULL,0,NULL,NULL,NULL,NULL,NULL,U0002,2016-06-01 16:12:55.493,2016-06-02 05:10:35.897,R/D WABCO TEST,NULL
27170149,24634122,JB8301,017,557,NULL,NULL,5109,4,016,stewrig   ,FIT                 ,0,2,NULL,NULL,CBALLEW   ,2016-06-01 16:25:06.947,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 16:15:55.883,2016-06-01 16:25:06.850,fusebox grommet lh firewall,NULL
27170150,24634123,JB8301,017,557,NULL,NULL,5113,4,021,stewrig   ,IMPROPERLY SEALED   ,0,2,NULL,NULL,CBALLEW   ,2016-06-01 16:25:07.637,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 16:16:26.390,2016-06-01 16:25:07.540,e-rail under lh deck on lh rail,NULL
27170156,24634129,JB8048,017,555,200,NULL,5519,4,007,terrywi   ,NOT OR WRG SECURED  ,0,2,NULL,NULL,chavore   ,2016-06-01 17:11:44.677,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 16:17:46.157,2016-06-01 17:11:44.583,left side mud flap under hood top bolt loose,NULL
27170159,24634132,JB8105,017,547,NULL,NULL,4852,4,009,DUTATE    ,IMPROPERLY ROUTED   ,0,2,NULL,NULL,chavore   ,2016-06-01 19:03:37.827,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 16:19:17.303,2016-06-01 19:03:37.730,RUB EXHAUST,NULL
27170164,24634137,HW4128,017,553,200,NULL,5214,4,007,schenry   ,NOT OR WRG SECURED  ,0,2,NULL,NULL,jerhunt   ,2016-06-01 17:04:26.677,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 16:20:43.617,2016-06-01 17:04:26.563,lft mirror loose,NULL
27170279,24634234,HW2685,017,647,NULL,NULL,4517,3,007,dcalver   ,NOT OR WRG SECURED  ,0,2,NULL,NULL,Edcarpe   ,2016-06-01 17:15:21.587,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 16:56:23.607,2016-06-01 17:15:21.490,cage pins loose,NULL
27170280,24634235,HW2685,017,647,NULL,NULL,4407,3,012,dcalver   ,INTERFERENCE        ,0,2,NULL,NULL,Edcarpe   ,2016-06-01 17:15:23.593,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 16:56:51.473,2016-06-01 17:15:23.497,green lines rub rh susp cm edge,NULL
27170611,24634540,GY8610,017,669,NULL,NULL,1859,5,023,dwilcox   ,NOT FUNCTIONING     ,0,2,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 17:52:45.113,2016-06-01 17:52:45.113,l&r frt. & side of hood lights,NULL
27170612,24634535,JB6827,017,647,NULL,NULL,4521,3,007,dcalver   ,NOT OR WRG SECURED  ,0,2,NULL,NULL,Edcarpe   ,2016-06-01 18:14:47.650,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 17:52:49.750,2016-06-01 18:14:47.557,hose rubs bolt at lh inter-axle hoghead,NULL
27170170,24634143,JB8519,017,449,NULL,NULL,4517,5,004,jacrawf   ,DAMAGED             ,0,2,NULL,NULL,joneill   ,2016-06-02 04:36:09.147,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 16:22:51.777,2016-06-02 04:36:09.050,RH rear axle cage pin bent.,NULL
27170171,24634144,JB6840,017,551,NULL,NULL,4823,4,012,brsulli   ,INTERFERENCE        ,0,2,NULL,NULL,chavore   ,2016-06-01 17:51:11.567,NULL,0,NULL,NULL,NULL,NULL,NULL,U0018,2016-06-01 16:22:56.570,2016-06-01 17:51:11.470,EXH SHIELD RUBS VERTICAL UPRIGHT,NULL
27170172,24634145,JB5300,017,555,NULL,NULL,4407,4,012,CVoyles   ,INTERFERENCE        ,0,2,NULL,NULL,Jeryawn   ,2016-06-01 16:55:51.680,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 16:23:10.880,2016-06-01 16:55:51.587,air dryer air lns rub lower rad hse,NULL
27170173,24634146,JB6840,017,551,NULL,NULL,4403,4,002,brsulli   ,INCOMPLETE          ,0,2,NULL,NULL,chavore   ,2016-06-01 17:51:10.867,NULL,0,NULL,NULL,NULL,NULL,NULL,U0019,2016-06-01 16:23:14.927,2016-06-01 17:51:10.760,no plug in fitting below drier,NULL
27170174,24634147,JB6840,017,551,NULL,NULL,4400,4,002,brsulli   ,INCOMPLETE          ,0,2,NULL,NULL,chavore   ,2016-06-01 17:51:10.183,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 16:23:41.143,2016-06-01 17:51:10.090,loom and sec line at back of cab,NULL
27170175,24634148,JB7429,017,549,NULL,NULL,4407,4,007,wgassjr   ,NOT OR WRG SECURED  ,0,2,NULL,NULL,CBALLEW   ,2016-06-01 18:53:36.983,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 16:23:55.503,2016-06-01 18:53:36.887,lh rail lines n/sec boc,NULL
27170176,24634149,JB6840,017,551,NULL,NULL,5205,4,016,brsulli   ,FIT                 ,0,2,NULL,NULL,chavore   ,2016-06-01 17:51:12.287,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 16:24:07.043,2016-06-01 17:51:12.173,insulation exposed at l/rh fenders,NULL
27170178,24634151,JB7429,017,549,NULL,NULL,4433,4,001,wgassjr   ,MISSING             ,0,2,NULL,NULL,tyjacks   ,2016-06-01 19:16:56.843,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 16:24:20.997,2016-06-01 19:16:56.747,hose missing,NULL
27170179,24634152,JB6840,017,551,NULL,NULL,5607,4,001,brsulli   ,MISSING             ,0,2,NULL,NULL,chavore   ,2016-06-01 17:51:09.503,NULL,0,NULL,NULL,NULL,NULL,NULL,U0009,2016-06-01 16:24:25.457,2016-06-01 17:51:09.410,POS. JUMP-START,NULL
27170180,24634148,JB7429,017,549,NULL,NULL,4407,4,007,wgassjr   ,NOT OR WRG SECURED  ,0,2,NULL,NULL,austinj   ,2016-06-01 17:13:19.800,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 16:24:55.043,2016-06-01 17:13:19.703,lines n/sec to 3cm & 6cm,NULL
27170181,24634145,JB5300,017,555,NULL,NULL,4407,4,008,CVoyles   ,IMPROPERLY CLAMPED  ,0,2,NULL,NULL,Jeryawn   ,2016-06-01 16:55:51.010,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 16:25:09.393,2016-06-01 16:55:50.917,not sec under lft/h susp cm,NULL
